country,co2_emmission_all,food_category_x,consumption,co2_emmission_x,food_category_y,co2_emmission_y
New Caledonia,918.62,Eggs,8.850000000000001,8.129999999999999,Non-Animal Products,43.44
New Caledonia,918.62,Milk - inc. cheese,108.0,153.84,Animal Products,875.1800000000001
New Caledonia,918.62,Milk - inc. cheese,108.0,153.84,Non-Animal Products,43.44
New Caledonia,918.62,Wheat and Wheat Products,81.75,15.59,Animal Products,875.1800000000001
New Caledonia,918.62,Wheat and Wheat Products,81.75,15.59,Non-Animal Products,43.44
New Caledonia,918.62,Rice,17.47,22.36,Animal Products,875.1800000000001
New Caledonia,918.62,Rice,17.47,22.36,Non-Animal Products,43.44
New Caledonia,918.62,Soybeans,0.55,0.25,Animal Products,875.1800000000001
New Caledonia,918.62,Soybeans,0.55,0.25,Non-Animal Products,43.44
New Caledonia,918.62,Nuts inc. Peanut Butter,2.96,5.24,Animal Products,875.1800000000001
New Caledonia,918.62,Nuts inc. Peanut Butter,2.96,5.24,Non-Animal Products,43.44
New Zealand,1750.95,Pork,22.29,78.9,Animal Products,1709.81
New Zealand,1750.95,Pork,22.29,78.9,Non-Animal Products,41.14
New Zealand,1750.95,Poultry,34.98,37.58,Animal Products,1709.81
New Zealand,1750.95,Poultry,34.98,37.58,Non-Animal Products,41.14
New Zealand,1750.95,Beef,22.49,693.99,Animal Products,1709.81
New Zealand,1750.95,Beef,22.49,693.99,Non-Animal Products,41.14
New Zealand,1750.95,Lamb & Goat,18.91,662.23,Animal Products,1709.81
New Zealand,1750.95,Lamb & Goat,18.91,662.23,Non-Animal Products,41.14
New Zealand,1750.95,Fish,20.36,32.51,Animal Products,1709.81
New Zealand,1750.95,Fish,20.36,32.51,Non-Animal Products,41.14
New Zealand,1750.95,Eggs,9.91,9.1,Animal Products,1709.81
New Zealand,1750.95,Eggs,9.91,9.1,Non-Animal Products,41.14
New Zealand,1750.95,Milk - inc. cheese,137.25,195.5,Animal Products,1709.81
New Zealand,1750.95,Milk - inc. cheese,137.25,195.5,Non-Animal Products,41.14
New Zealand,1750.95,Wheat and Wheat Products,76.91000000000001,14.67,Animal Products,1709.81
New Zealand,1750.95,Wheat and Wheat Products,76.91000000000001,14.67,Non-Animal Products,41.14
New Zealand,1750.95,Rice,9.16,11.72,Animal Products,1709.81
New Zealand,1750.95,Rice,9.16,11.72,Non-Animal Products,41.14
New Zealand,1750.95,Soybeans,0.44,0.2,Animal Products,1709.81
New Zealand,1750.95,Soybeans,0.44,0.2,Non-Animal Products,41.14
New Zealand,1750.95,Nuts inc. Peanut Butter,8.219999999999999,14.55,Animal Products,1709.81
New Zealand,1750.95,Nuts inc. Peanut Butter,8.219999999999999,14.55,Non-Animal Products,41.14
Nicaragua,377.69,Pork,3.38,11.96,Animal Products,312.69
Nicaragua,377.69,Pork,3.38,11.96,Non-Animal Products,65.0
Nicaragua,377.69,Poultry,21.31,22.89,Animal Products,312.69
Nicaragua,377.69,Poultry,21.31,22.89,Non-Animal Products,65.0
Nicaragua,377.69,Beef,4.73,145.96,Animal Products,312.69
Nicaragua,377.69,Beef,4.73,145.96,Non-Animal Products,65.0
Nicaragua,377.69,Lamb & Goat,0.01,0.35,Animal Products,312.69
Nicaragua,377.69,Lamb & Goat,0.01,0.35,Non-Animal Products,65.0
Nicaragua,377.69,Fish,3.59,5.73,Animal Products,312.69
Nicaragua,377.69,Fish,3.59,5.73,Non-Animal Products,65.0
Nicaragua,377.69,Eggs,4.9,4.5,Animal Products,312.69
Nicaragua,377.69,Eggs,4.9,4.5,Non-Animal Products,65.0
Nicaragua,377.69,Milk - inc. cheese,85.16,121.3,Animal Products,312.69
Nicaragua,377.69,Milk - inc. cheese,85.16,121.3,Non-Animal Products,65.0
Nicaragua,377.69,Wheat and Wheat Products,28.17,5.37,Animal Products,312.69
Nicaragua,377.69,Wheat and Wheat Products,28.17,5.37,Non-Animal Products,65.0
Nicaragua,377.69,Rice,43.33,55.45,Animal Products,312.69
Nicaragua,377.69,Rice,43.33,55.45,Non-Animal Products,65.0
Nicaragua,377.69,Soybeans,0.01,0.0,Animal Products,312.69
Nicaragua,377.69,Soybeans,0.01,0.0,Non-Animal Products,65.0
Nicaragua,377.69,Nuts inc. Peanut Butter,2.36,4.18,Animal Products,312.69
Nicaragua,377.69,Nuts inc. Peanut Butter,2.36,4.18,Non-Animal Products,65.0
Niger,542.8900000000001,Pork,0.09,0.32,Animal Products,512.83
Niger,542.8900000000001,Pork,0.09,0.32,Non-Animal Products,30.06
Niger,542.8900000000001,Poultry,1.08,1.16,Animal Products,512.83
Niger,542.8900000000001,Poultry,1.08,1.16,Non-Animal Products,30.06
Niger,542.8900000000001,Beef,8.97,276.8,Animal Products,512.83
Niger,542.8900000000001,Beef,8.97,276.8,Non-Animal Products,30.06
Niger,542.8900000000001,Lamb & Goat,4.17,146.03,Animal Products,512.83
Niger,542.8900000000001,Lamb & Goat,4.17,146.03,Non-Animal Products,30.06
Niger,542.8900000000001,Fish,2.7,4.31,Animal Products,512.83
Niger,542.8900000000001,Fish,2.7,4.31,Non-Animal Products,30.06
Niger,542.8900000000001,Eggs,0.3,0.28,Animal Products,512.83
Niger,542.8900000000001,Eggs,0.3,0.28,Non-Animal Products,30.06
Niger,542.8900000000001,Milk - inc. cheese,58.92,83.93,Animal Products,512.83
Niger,542.8900000000001,Milk - inc. cheese,58.92,83.93,Non-Animal Products,30.06
Niger,542.8900000000001,Wheat and Wheat Products,4.79,0.91,Animal Products,512.83
Niger,542.8900000000001,Wheat and Wheat Products,4.79,0.91,Non-Animal Products,30.06
Niger,542.8900000000001,Rice,13.17,16.85,Animal Products,512.83
Niger,542.8900000000001,Rice,13.17,16.85,Non-Animal Products,30.06
Niger,542.8900000000001,Soybeans,0.0,0.0,Animal Products,512.83
Niger,542.8900000000001,Soybeans,0.0,0.0,Non-Animal Products,30.06
Niger,542.8900000000001,Nuts inc. Peanut Butter,6.95,12.3,Animal Products,512.83
Niger,542.8900000000001,Nuts inc. Peanut Butter,6.95,12.3,Non-Animal Products,30.06
Nigeria,267.79,Pork,1.47,5.2,Animal Products,214.25
Nigeria,267.79,Pork,1.47,5.2,Non-Animal Products,53.54
Nigeria,267.79,Poultry,1.73,1.86,Animal Products,214.25
Nigeria,267.79,Poultry,1.73,1.86,Non-Animal Products,53.54
Nigeria,267.79,Beef,2.33,71.9,Animal Products,214.25
Nigeria,267.79,Beef,2.33,71.9,Non-Animal Products,53.54
Nigeria,267.79,Lamb & Goat,2.72,95.25,Animal Products,214.25
Nigeria,267.79,Lamb & Goat,2.72,95.25,Non-Animal Products,53.54
Nigeria,267.79,Fish,16.03,25.59,Animal Products,214.25
Nigeria,267.79,Fish,16.03,25.59,Non-Animal Products,53.54
Nigeria,267.79,Eggs,3.46,3.18,Animal Products,214.25
Nigeria,267.79,Eggs,3.46,3.18,Non-Animal Products,53.54
Nigeria,267.79,Milk - inc. cheese,7.91,11.27,Animal Products,214.25
Nigeria,267.79,Milk - inc. cheese,7.91,11.27,Non-Animal Products,53.54
Nigeria,267.79,Wheat and Wheat Products,20.82,3.97,Animal Products,214.25
Nigeria,267.79,Wheat and Wheat Products,20.82,3.97,Non-Animal Products,53.54
Nigeria,267.79,Rice,28.23,36.13,Animal Products,214.25
Nigeria,267.79,Rice,28.23,36.13,Non-Animal Products,53.54
Nigeria,267.79,Soybeans,2.6,1.1700000000000002,Animal Products,214.25
Nigeria,267.79,Soybeans,2.6,1.1700000000000002,Non-Animal Products,53.54
Nigeria,267.79,Nuts inc. Peanut Butter,6.930000000000001,12.27,Animal Products,214.25
Nigeria,267.79,Nuts inc. Peanut Butter,6.930000000000001,12.27,Non-Animal Products,53.54
Norway,1381.89,Pork,23.51,83.21000000000001,Animal Products,1348.39
Norway,1381.89,Pork,23.51,83.21000000000001,Non-Animal Products,33.5
Norway,1381.89,Poultry,21.01,22.57,Animal Products,1348.39
Norway,1381.89,Poultry,21.01,22.57,Non-Animal Products,33.5
Norway,1381.89,Beef,19.83,611.91,Animal Products,1348.39
Norway,1381.89,Beef,19.83,611.91,Non-Animal Products,33.5
Norway,1381.89,Lamb & Goat,5.34,187.01,Animal Products,1348.39
Norway,1381.89,Lamb & Goat,5.34,187.01,Non-Animal Products,33.5
Norway,1381.89,Fish,38.18,60.96,Animal Products,1348.39
Norway,1381.89,Fish,38.18,60.96,Non-Animal Products,33.5
Norway,1381.89,Eggs,11.41,10.48,Animal Products,1348.39
Norway,1381.89,Eggs,11.41,10.48,Non-Animal Products,33.5
Norway,1381.89,Milk - inc. cheese,261.34000000000003,372.25,Animal Products,1348.39
Norway,1381.89,Milk - inc. cheese,261.34000000000003,372.25,Non-Animal Products,33.5
Norway,1381.89,Wheat and Wheat Products,97.12,18.52,Animal Products,1348.39
Norway,1381.89,Wheat and Wheat Products,97.12,18.52,Non-Animal Products,33.5
Norway,1381.89,Rice,4.359999999999999,5.58,Animal Products,1348.39
Norway,1381.89,Rice,4.359999999999999,5.58,Non-Animal Products,33.5
Norway,1381.89,Soybeans,0.11,0.05,Animal Products,1348.39
Norway,1381.89,Soybeans,0.11,0.05,Non-Animal Products,33.5
Norway,1381.89,Nuts inc. Peanut Butter,5.28,9.35,Animal Products,1348.39
Norway,1381.89,Nuts inc. Peanut Butter,5.28,9.35,Non-Animal Products,33.5
Oman,1296.7,Pork,0.01,0.04,Animal Products,1209.05
Oman,1296.7,Pork,0.01,0.04,Non-Animal Products,87.64999999999999
Oman,1296.7,Poultry,31.51,33.849999999999994,Animal Products,1209.05
Oman,1296.7,Poultry,31.51,33.849999999999994,Non-Animal Products,87.64999999999999
Oman,1296.7,Beef,15.1,465.95,Animal Products,1209.05
Oman,1296.7,Beef,15.1,465.95,Non-Animal Products,87.64999999999999
Oman,1296.7,Lamb & Goat,12.87,450.71,Animal Products,1209.05
Oman,1296.7,Lamb & Goat,12.87,450.71,Non-Animal Products,87.64999999999999
Oman,1296.7,Fish,21.56,34.42,Animal Products,1209.05
Oman,1296.7,Fish,21.56,34.42,Non-Animal Products,87.64999999999999
Oman,1296.7,Eggs,7.8,7.17,Animal Products,1209.05
Oman,1296.7,Eggs,7.8,7.17,Non-Animal Products,87.64999999999999
Oman,1296.7,Milk - inc. cheese,152.28,216.91,Animal Products,1209.05
Oman,1296.7,Milk - inc. cheese,152.28,216.91,Non-Animal Products,87.64999999999999
Oman,1296.7,Wheat and Wheat Products,64.1,12.22,Animal Products,1209.05
Oman,1296.7,Wheat and Wheat Products,64.1,12.22,Non-Animal Products,87.64999999999999
Oman,1296.7,Rice,56.55,72.36999999999999,Animal Products,1209.05
Oman,1296.7,Rice,56.55,72.36999999999999,Non-Animal Products,87.64999999999999
Oman,1296.7,Soybeans,0.21,0.09,Animal Products,1209.05
Oman,1296.7,Soybeans,0.21,0.09,Non-Animal Products,87.64999999999999
Oman,1296.7,Nuts inc. Peanut Butter,1.6800000000000002,2.97,Animal Products,1209.05
Oman,1296.7,Nuts inc. Peanut Butter,1.6800000000000002,2.97,Non-Animal Products,87.64999999999999
Pakistan,669.07,Pork,0.0,0.0,Animal Products,630.25
Pakistan,669.07,Pork,0.0,0.0,Non-Animal Products,38.82
Pakistan,669.07,Poultry,5.01,5.38,Animal Products,630.25
Pakistan,669.07,Poultry,5.01,5.38,Non-Animal Products,38.82
Pakistan,669.07,Beef,8.82,272.17,Animal Products,630.25
Pakistan,669.07,Beef,8.82,272.17,Non-Animal Products,38.82
Pakistan,669.07,Lamb & Goat,2.46,86.14999999999999,Animal Products,630.25
Pakistan,669.07,Lamb & Goat,2.46,86.14999999999999,Non-Animal Products,38.82
Pakistan,669.07,Fish,1.87,2.99,Animal Products,630.25
Pakistan,669.07,Fish,1.87,2.99,Non-Animal Products,38.82
Pakistan,669.07,Eggs,2.95,2.71,Animal Products,630.25
Pakistan,669.07,Eggs,2.95,2.71,Non-Animal Products,38.82
Pakistan,669.07,Milk - inc. cheese,183.13,260.85,Animal Products,630.25
Pakistan,669.07,Milk - inc. cheese,183.13,260.85,Non-Animal Products,38.82
Pakistan,669.07,Wheat and Wheat Products,113.63,21.67,Animal Products,630.25
Pakistan,669.07,Wheat and Wheat Products,113.63,21.67,Non-Animal Products,38.82
Pakistan,669.07,Rice,12.25,15.68,Animal Products,630.25
Pakistan,669.07,Rice,12.25,15.68,Non-Animal Products,38.82
Pakistan,669.07,Soybeans,0.0,0.0,Animal Products,630.25
Pakistan,669.07,Soybeans,0.0,0.0,Non-Animal Products,38.82
Pakistan,669.07,Nuts inc. Peanut Butter,0.8300000000000001,1.47,Animal Products,630.25
Pakistan,669.07,Nuts inc. Peanut Butter,0.8300000000000001,1.47,Non-Animal Products,38.82
Panama,928.46,Pork,13.48,47.71,Animal Products,832.5799999999999
Panama,928.46,Pork,13.48,47.71,Non-Animal Products,95.88
Panama,928.46,Poultry,30.81,33.1,Animal Products,832.5799999999999
Panama,928.46,Poultry,30.81,33.1,Non-Animal Products,95.88
Panama,928.46,Beef,20.4,629.5,Animal Products,832.5799999999999
Panama,928.46,Beef,20.4,629.5,Non-Animal Products,95.88
Panama,928.46,Lamb & Goat,0.01,0.35,Animal Products,832.5799999999999
Panama,928.46,Lamb & Goat,0.01,0.35,Non-Animal Products,95.88
Panama,928.46,Fish,11.05,17.64,Animal Products,832.5799999999999
Panama,928.46,Fish,11.05,17.64,Non-Animal Products,95.88
Panama,928.46,Eggs,4.53,4.159999999999999,Animal Products,832.5799999999999
Panama,928.46,Eggs,4.53,4.159999999999999,Non-Animal Products,95.88
Panama,928.46,Milk - inc. cheese,70.29,100.12,Animal Products,832.5799999999999
Panama,928.46,Milk - inc. cheese,70.29,100.12,Non-Animal Products,95.88
Panama,928.46,Wheat and Wheat Products,38.96,7.430000000000001,Animal Products,832.5799999999999
Panama,928.46,Wheat and Wheat Products,38.96,7.430000000000001,Non-Animal Products,95.88
Panama,928.46,Rice,66.42,85.0,Animal Products,832.5799999999999
Panama,928.46,Rice,66.42,85.0,Non-Animal Products,95.88
Panama,928.46,Soybeans,3.53,1.59,Animal Products,832.5799999999999
Panama,928.46,Soybeans,3.53,1.59,Non-Animal Products,95.88
Panama,928.46,Nuts inc. Peanut Butter,1.05,1.86,Animal Products,832.5799999999999
Panama,928.46,Nuts inc. Peanut Butter,1.05,1.86,Non-Animal Products,95.88
Paraguay,876.6700000000001,Pork,26.24,92.88,Animal Products,861.5500000000001
Paraguay,876.6700000000001,Pork,26.24,92.88,Non-Animal Products,15.12
Paraguay,876.6700000000001,Poultry,6.39,6.859999999999999,Animal Products,861.5500000000001
Paraguay,876.6700000000001,Poultry,6.39,6.859999999999999,Non-Animal Products,15.12
Paraguay,876.6700000000001,Beef,19.81,611.2900000000001,Animal Products,861.5500000000001
Paraguay,876.6700000000001,Beef,19.81,611.2900000000001,Non-Animal Products,15.12
Paraguay,876.6700000000001,Lamb & Goat,0.56,19.610000000000003,Animal Products,861.5500000000001
Paraguay,876.6700000000001,Lamb & Goat,0.56,19.610000000000003,Non-Animal Products,15.12
Paraguay,876.6700000000001,Fish,3.6,5.75,Animal Products,861.5500000000001
Paraguay,876.6700000000001,Fish,3.6,5.75,Non-Animal Products,15.12
Paraguay,876.6700000000001,Eggs,18.83,17.3,Animal Products,861.5500000000001
Paraguay,876.6700000000001,Eggs,18.83,17.3,Non-Animal Products,15.12
Paraguay,876.6700000000001,Milk - inc. cheese,75.72,107.86,Animal Products,861.5500000000001
Paraguay,876.6700000000001,Milk - inc. cheese,75.72,107.86,Non-Animal Products,15.12
Paraguay,876.6700000000001,Wheat and Wheat Products,31.51,6.01,Animal Products,861.5500000000001
Paraguay,876.6700000000001,Wheat and Wheat Products,31.51,6.01,Non-Animal Products,15.12
Paraguay,876.6700000000001,Rice,4.91,6.28,Animal Products,861.5500000000001
Paraguay,876.6700000000001,Rice,4.91,6.28,Non-Animal Products,15.12
Paraguay,876.6700000000001,Soybeans,0.0,0.0,Animal Products,861.5500000000001
Paraguay,876.6700000000001,Soybeans,0.0,0.0,Non-Animal Products,15.12
Paraguay,876.6700000000001,Nuts inc. Peanut Butter,1.6,2.83,Animal Products,861.5500000000001
Paraguay,876.6700000000001,Nuts inc. Peanut Butter,1.6,2.83,Non-Animal Products,15.12
Peru,402.84,Pork,3.85,13.63,Animal Products,327.67
Peru,402.84,Pork,3.85,13.63,Non-Animal Products,75.17
Peru,402.84,Poultry,11.72,12.59,Animal Products,327.67
Peru,402.84,Poultry,11.72,12.59,Non-Animal Products,75.17
Peru,402.84,Beef,4.69,144.72,Animal Products,327.67
Peru,402.84,Beef,4.69,144.72,Non-Animal Products,75.17
Peru,402.84,Lamb & Goat,1.0,35.02,Animal Products,327.67
Peru,402.84,Lamb & Goat,1.0,35.02,Non-Animal Products,75.17
Peru,402.84,Fish,15.739999999999998,25.130000000000003,Animal Products,327.67
Peru,402.84,Fish,15.739999999999998,25.130000000000003,Non-Animal Products,75.17
Peru,402.84,Eggs,8.76,8.05,Animal Products,327.67
Peru,402.84,Eggs,8.76,8.05,Non-Animal Products,75.17
Peru,402.84,Milk - inc. cheese,62.15,88.53,Animal Products,327.67
Peru,402.84,Milk - inc. cheese,62.15,88.53,Non-Animal Products,75.17
Peru,402.84,Wheat and Wheat Products,56.120000000000005,10.7,Animal Products,327.67
Peru,402.84,Wheat and Wheat Products,56.120000000000005,10.7,Non-Animal Products,75.17
Peru,402.84,Rice,48.92,62.6,Animal Products,327.67
Peru,402.84,Rice,48.92,62.6,Non-Animal Products,75.17
Peru,402.84,Soybeans,1.59,0.72,Animal Products,327.67
Peru,402.84,Soybeans,1.59,0.72,Non-Animal Products,75.17
Peru,402.84,Nuts inc. Peanut Butter,0.65,1.15,Animal Products,327.67
Peru,402.84,Nuts inc. Peanut Butter,0.65,1.15,Non-Animal Products,75.17
Philippines,455.28,Pork,18.4,65.13,Animal Products,294.33
Philippines,455.28,Pork,18.4,65.13,Non-Animal Products,160.95000000000002
Philippines,455.28,Poultry,11.91,12.79,Animal Products,294.33
Philippines,455.28,Poultry,11.91,12.79,Non-Animal Products,160.95000000000002
Philippines,455.28,Beef,4.06,125.28,Animal Products,294.33
Philippines,455.28,Beef,4.06,125.28,Non-Animal Products,160.95000000000002
Philippines,455.28,Lamb & Goat,0.56,19.610000000000003,Animal Products,294.33
Philippines,455.28,Lamb & Goat,0.56,19.610000000000003,Non-Animal Products,160.95000000000002
Philippines,455.28,Fish,28.51,45.52,Animal Products,294.33
Philippines,455.28,Fish,28.51,45.52,Non-Animal Products,160.95000000000002
Philippines,455.28,Eggs,4.02,3.69,Animal Products,294.33
Philippines,455.28,Eggs,4.02,3.69,Non-Animal Products,160.95000000000002
Philippines,455.28,Milk - inc. cheese,15.66,22.31,Animal Products,294.33
Philippines,455.28,Milk - inc. cheese,15.66,22.31,Non-Animal Products,160.95000000000002
Philippines,455.28,Wheat and Wheat Products,23.12,4.41,Animal Products,294.33
Philippines,455.28,Wheat and Wheat Products,23.12,4.41,Non-Animal Products,160.95000000000002
Philippines,455.28,Rice,119.44,152.85000000000002,Animal Products,294.33
Philippines,455.28,Rice,119.44,152.85000000000002,Non-Animal Products,160.95000000000002
Philippines,455.28,Soybeans,0.03,0.01,Animal Products,294.33
Philippines,455.28,Soybeans,0.03,0.01,Non-Animal Products,160.95000000000002
Philippines,455.28,Nuts inc. Peanut Butter,2.08,3.68,Animal Products,294.33
Philippines,455.28,Nuts inc. Peanut Butter,2.08,3.68,Non-Animal Products,160.95000000000002
Poland,607.4,Pork,46.190000000000005,163.49,Animal Products,581.45
Poland,607.4,Pork,46.190000000000005,163.49,Non-Animal Products,25.95
Poland,607.4,Poultry,27.41,29.44,Animal Products,581.45
Poland,607.4,Poultry,27.41,29.44,Non-Animal Products,25.95
Poland,607.4,Beef,2.32,71.59,Animal Products,581.45
Poland,607.4,Beef,2.32,71.59,Non-Animal Products,25.95
Poland,607.4,Lamb & Goat,0.02,0.7,Animal Products,581.45
Poland,607.4,Lamb & Goat,0.02,0.7,Non-Animal Products,25.95
Poland,607.4,Fish,10.49,16.75,Animal Products,581.45
Poland,607.4,Fish,10.49,16.75,Non-Animal Products,25.95
Poland,607.4,Eggs,7.53,6.92,Animal Products,581.45
Poland,607.4,Eggs,7.53,6.92,Non-Animal Products,25.95
Poland,607.4,Milk - inc. cheese,205.39,292.56,Animal Products,581.45
Poland,607.4,Milk - inc. cheese,205.39,292.56,Non-Animal Products,25.95
Poland,607.4,Wheat and Wheat Products,108.83,20.75,Animal Products,581.45
Poland,607.4,Wheat and Wheat Products,108.83,20.75,Non-Animal Products,25.95
Poland,607.4,Rice,0.95,1.22,Animal Products,581.45
Poland,607.4,Rice,0.95,1.22,Non-Animal Products,25.95
Poland,607.4,Soybeans,0.06,0.03,Animal Products,581.45
Poland,607.4,Soybeans,0.06,0.03,Non-Animal Products,25.95
Poland,607.4,Nuts inc. Peanut Butter,2.23,3.95,Animal Products,581.45
Poland,607.4,Nuts inc. Peanut Butter,2.23,3.95,Non-Animal Products,25.95
Portugal,1174.28,Pork,37.91,134.18,Animal Products,1130.36
Portugal,1174.28,Pork,37.91,134.18,Non-Animal Products,43.92
Portugal,1174.28,Poultry,30.14,32.379999999999995,Animal Products,1130.36
Portugal,1174.28,Poultry,30.14,32.379999999999995,Non-Animal Products,43.92
Portugal,1174.28,Beef,16.45,507.61,Animal Products,1130.36
Portugal,1174.28,Beef,16.45,507.61,Non-Animal Products,43.92
Portugal,1174.28,Lamb & Goat,2.38,83.35,Animal Products,1130.36
Portugal,1174.28,Lamb & Goat,2.38,83.35,Non-Animal Products,43.92
Portugal,1174.28,Fish,45.39,72.47,Animal Products,1130.36
Portugal,1174.28,Fish,45.39,72.47,Non-Animal Products,43.92
Portugal,1174.28,Eggs,9.05,8.31,Animal Products,1130.36
Portugal,1174.28,Eggs,9.05,8.31,Non-Animal Products,43.92
Portugal,1174.28,Milk - inc. cheese,205.04,292.06,Animal Products,1130.36
Portugal,1174.28,Milk - inc. cheese,205.04,292.06,Non-Animal Products,43.92
Portugal,1174.28,Wheat and Wheat Products,94.3,17.979999999999997,Animal Products,1130.36
Portugal,1174.28,Wheat and Wheat Products,94.3,17.979999999999997,Non-Animal Products,43.92
Portugal,1174.28,Rice,14.86,19.02,Animal Products,1130.36
Portugal,1174.28,Rice,14.86,19.02,Non-Animal Products,43.92
Portugal,1174.28,Soybeans,0.01,0.0,Animal Products,1130.36
Portugal,1174.28,Soybeans,0.01,0.0,Non-Animal Products,43.92
Portugal,1174.28,Nuts inc. Peanut Butter,3.91,6.92,Animal Products,1130.36
